map_name,map_desc,lat,long
Asian | indonesia | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/rasa-restaurant-intercontinental-jakarta-midplaza-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Rasa Restaurant - InterContinental Jakarta MidPlaza",-6.209199,106.819604
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-1-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga",-6.208833333,106.8181667
Asian | sushi | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/kaihomaru-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kaihomaru",-6.208833333,106.8181667
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/takigawa-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Takigawa",-6.208833333,106.8181667
Asian | indonesia | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/harum-manis-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Harum Manis",-6.207688,106.8178
Asian | sushi | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/ryoutei-aoi-le-meridien-hotel-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ryoutei Aoi - Le Meridien Hotel",-6.206830556,106.8185583
Asian | bakso | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Lapangan Tembak Senayan",-6.205666667,106.8176667
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/ichigo-ichie-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ichigo Ichie",-6.205501,106.821998
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakmi-permata-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Permata",-6.203712,106.819982
Asian | chinese | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/shang-palace-hotel-shangri-la-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Shang Palace - Hotel Shangri-La",-6.203555556,106.8189306
Asian | indonesia | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/satoo-hotel-shangri-la-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Satoo - Hotel Shangri-La",-6.203291667,106.8189611
Asian | sushi | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/nishimura-hotel-shangri-la-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Nishimura - Hotel Shangri-La",-6.203291667,106.8189611
Asian | sushi | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/kin-no-taki-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kin No Taki",-6.200333333,106.8228333
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/poppao-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Poppao",-6.199428,106.821964
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/tokio-kitchen-express-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Tokio Kitchen Express",-6.197477778,106.8161
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/yen-pao-1-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Yen Pao",-6.196794444,106.8187167
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakmi-permata-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Permata",-6.196791667,106.8187111
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/sushi-tei-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushi Tei",-6.19655,106.8187111
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/sushi-tei-1-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushi Tei",-6.196213889,106.8193667
Asian | chinese | cost-5 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/taste-paradise-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Taste Paradise",-6.195311111,106.8190083
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/din-tai-fung-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Din Tai Fung",-6.195136111,106.8187167
Asian | bakso | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Lapangan Tembak Senayan",-6.194177778,106.8170694
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/rumah-makan-rasa-minang-1-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Rumah Makan Rasa Minang",-6.193,106.8145
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/the-immigrant-dining-room-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Immigrant Dining Room",-6.191866667,106.8200917
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakmi-permata-1-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Permata",-6.187780556,106.8224333
Asian | chinese | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/waha-kitchen-kosenda-hotel-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Waha Kitchen - Kosenda Hotel",-6.187176,106.8216792
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/the-awan-lounge-kosenda-hotel-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Awan Lounge - Kosenda Hotel",-6.187176,106.8216792
Asian | indonesia | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/waha-kitchen-kosenda-hotel-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Waha Kitchen - Kosenda Hotel",-6.187176,106.8216792
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/the-awan-lounge-kosenda-hotel-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Awan Lounge - Kosenda Hotel",-6.187176,106.8216792
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/kinokawa-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kinokawa",-6.185786111,106.8215333
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/cafe-sirih-millenium-hotel-sirih-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cafe Sirih - Millenium Hotel Sirih",-6.182633,106.816476
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/cafe-sirih-millenium-hotel-sirih-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cafe Sirih - Millenium Hotel Sirih",-6.182633,106.816476
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/naka-nakaya-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> NAKA NAKAYA",-6.228166667,106.7986667
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/sumiya-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sumiya",-6.227973,106.798427
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/yen-pao-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Yen Pao",-6.225,106.7986667
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/yen-pao-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Yen Pao",-6.224692,106.803682
Asian | sushi | cost-13; | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/takumi-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Takumi",-6.224435,106.796945
Asian | indonesia | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/gold-lounge-fairmont-hotel-jakarta-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Gold Lounge - Fairmont Hotel Jakarta",-6.22395,106.7991167
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/kiyadon-sushi-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kiyadon Sushi",-6.223833333,106.7995139
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakmi-gm-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi GM",-6.195241667,106.818475
Asian | bakso | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/baso-malang-karapitan-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Baso Malang Karapitan",-6.242855,106.847907
Asian | indonesia | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/mawar-restaurant-hotel-bidakara-gatot-subroto?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mawar Restaurant - Hotel Bidakara",-6.241863889,106.8445667
Asian | bakmi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-gatot-subroto?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga",-6.241833333,106.8411667
Asian | bakso | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/mie-ceker-bandung-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mie Ceker Bandung",-6.237666667,106.8471667
Asian | indonesia | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bubur-ayam-sukabumi-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bubur Ayam Sukabumi",-6.235666667,106.8468333
Asian | bakmi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/mie-pangsit-simpur-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mie Pangsit Simpur",-6.2355,106.8465
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/little-sushiya-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Little Sushiya",-6.235235,106.851562
Asian | bakmi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakmi-berdikari-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Berdikari",-6.232527,106.856611
Asian | bakso | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/baso-moncrot-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Baso Moncrot",-6.228333333,106.8556667
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/umaku-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Umaku",-6.2275,106.8575
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/umi-sushi-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Umi Sushi",-6.2242058,106.8425164
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/sushi-tei-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushi Tei",-6.2242058,106.8425164
Asian | bakso | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakso-nikki-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Nikki",-6.223333333,106.8495
Asian | indonesia | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/harris-cafe-harris-hotel-tebet-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> HARRIS Cafe - HARRIS Hotel Tebet",-6.222285,106.848004
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/queens-of-india-sunlake-hotel-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Queen's of India - Sunlake Hotel",-6.146931,106.879573
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/its-mie-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> It's Mie",-6.140786111,106.854325
Asian | chinese | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/chung-hua-restaurant-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Chung Hua Restaurant",-6.140786111,106.854325
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/foek-lam-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Foek Lam",-6.140786111,106.854325
Asian | sushi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/sushi-box-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushi Box",-6.140786111,106.854325
Asian | bakso | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Lapangan Tembak Senayan",-6.139333333,106.8611667
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga",-6.138,106.8708333
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/kwetiau-sunter-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kwetiau Sunter",-6.138,106.8688333
Asian | bakmi | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-1-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga",-6.137291667,106.8731222
Asian | chinese | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/rm-trissi-tanjung-priok?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> RM Trissi",-6.115825,106.8812333
